name,update_time,cars,motorcycles,ev_cars,ev_motorcycles,disabled,lt_8m,gt_8m,scrape_time,hour,english_name,category
宋玉生廣場,2025-10-21 11:42:58,0,0,10,0,7,,,2025-10-21 11:43:19,11.0,Song Yu Sheng Square (Sòng Yù Shēng Guǎngchǎng),Residential
長者公寓,2025-10-21 11:42:59,279,100,16,10,4,,,2025-10-21 11:43:19,11.0,Elderly Apartment (Zhǎngzhě Gōngyù),Work
居雅大廈,2025-10-21 11:42:58,163,133,11,12,3,,,2025-10-21 11:43:19,11.0,Ju Ya Building (Jūyǎ Dàshà),Work
快富樓A入口,2025-10-21 11:42:57,88,0,16,0,3,,,2025-10-21 11:43:19,11.0,Kuai Fu Building A Entrance (Kuàifù Lóu A Rùkǒu),Work
快富樓B入口,2025-10-21 11:42:59,13,84,0,8,0,,,2025-10-21 11:43:19,11.0,Kuai Fu Building B Entrance (Kuàifù Lóu B Rùkǒu),Work
李加祿街,2025-10-21 11:42:58,0,4,1,17,1,,,2025-10-21 11:43:19,11.0,Li Jia Lu Street (Lǐ Jiālù Jiē),Work
和諧廣場,2025-10-21 11:42:53,110,92,21,15,7,,,2025-10-21 11:43:19,11.0,Harmony Plaza (Héxié Guǎngchǎng),Residential
沙梨頭街市市政綜合大樓,2025-10-21 11:42:39,42,169,11,7,1,,,2025-10-21 11:43:19,11.0,Sha Li Tou Market Municipal Comprehensive Building (Shālítou Jiēshì Shìzhèng Zōnghé Dàlóu),Work
快盈大廈,2025-10-21 11:42:37,36,38,4,10,2,,,2025-10-21 11:43:19,11.0,Kuai Ying Building (Kuàiyíng Dàshà),Work
快達樓,2025-10-21 11:42:58,97,78,0,2,0,,,2025-10-21 11:43:19,11.0,Kuai Da Building (Kuàidá Lóu),Work
亞馬喇前地,2025-10-21 11:42:58,0,220,8,0,0,,,2025-10-21 11:43:19,11.0,Ya Ma La Front (Yàmǎlā Qiándì),Residential
河邊新街,2025-10-21 11:42:35,23,73,5,15,2,,,2025-10-21 11:43:19,11.0,He Bian Xin Street (Hébiān Xīn Jiē),Work
馬六甲街,2025-10-21 11:42:55,70,506,16,6,4,,,2025-10-21 11:43:19,11.0,Ma Liu Jia Street (Mǎliùjiǎ Jiē),Residential
污水處理站,2025-10-21 11:42:52,53,0,6,0,0,161.0,127.0,2025-10-21 11:43:19,11.0,Sewage Treatment Plant (Wūshuǐ Chǔlǐ Zhàn),Work
氹仔柯維納馬路停車場,2025-10-21 11:42:49,74,0,0,0,0,,,2025-10-21 11:43:19,11.0,Taipa Covina Road Car Park (Dàngzǎi Kēwéinà Mǎlù Tíngchēchǎng),Work
柯維納馬路戶外,2025-10-21 11:42:34,42,31,0,0,2,4.0,,2025-10-21 11:43:19,11.0,Covina Road Outdoor (Kēwéinà Mǎlù Hùwài),Work
青翠樓,2025-10-21 11:42:53,228,337,24,5,4,,,2025-10-21 11:43:19,11.0,Qing Cui Building (Qīngcuì Lóu),Residential
專科大樓,2025-10-21 11:42:47,1,2,1,5,2,,,2025-10-21 11:43:19,11.0,Specialized Building (Zhuānkē Dàlóu),Residential
南灣(栢湖),2025-10-21 11:42:56,1,0,0,1,2,,,2025-10-21 11:43:19,11.0,Nam Van (Pak Lok) (Nán Wān (Bǎi Hú)),Residential
青葱大廈,2025-10-21 11:42:59,1,33,6,10,3,,,2025-10-21 11:43:19,11.0,Qing Cong Building (Qīngcōng Dàshà),Other
青泉樓,2025-10-21 11:42:59,1,5,5,0,1,,,2025-10-21 11:43:19,11.0,Qing Quan Building (Qīngquán Lóu),Other
青怡大廈,2025-10-21 11:42:42,82,118,7,5,3,,,2025-10-21 11:43:19,11.0,Qing Yi Building (Qīngyí Dàshà),Residential
青茂口岸,2025-10-21 11:42:59,84,132,8,15,5,,,2025-10-21 11:43:19,11.0,Qing Mao Border (Qīngmào Kǒu'àn),Residential
青濤大廈,2025-10-21 11:42:58,21,29,8,8,1,,,2025-10-21 11:43:19,11.0,Qing Tao Building (Qīngtāo Dàshà),Residential
青洲坊大廈,2025-10-21 11:42:58,661,950,103,12,15,,,2025-10-21 11:43:19,11.0,Qing Zhou Fang Building (Qīngzhōufāng Dàshà),Work
東城大廈,2025-10-21 11:42:54,434,490,3,0,6,,,2025-10-21 11:43:19,11.0,Dong Cheng Building (Dōngchéng Dàshà),Residential
東創大廈,2025-10-21 11:42:30,275,299,3,0,5,,,2025-10-21 11:43:19,11.0,Dong Chuang Building (Dōngchuàng Dàshà),Residential
東啟大廈,2025-10-21 11:42:49,308,282,3,0,4,,,2025-10-21 11:43:19,11.0,Dong Qi Building (Dōngqǐ Dàshà),Residential
松樹尾,2025-10-21 11:42:56,73,159,10,13,3,,,2025-10-21 11:43:19,11.0,Song Shu Wei (Sōngshù Wěi),Residential
栢力,2025-10-21 11:42:58,187,0,31,0,2,,,2025-10-21 11:43:19,11.0,Bai Li (Bǎi Lì),Work
科學館,2025-10-21 11:42:38,327,394,45,11,20,,,2025-10-21 11:43:19,11.0,Science Museum (Kēxuéguǎn),Residential
栢佳,2025-10-21 11:42:52,0,0,2,0,2,,,2025-10-21 11:43:19,11.0,Bai Jia (Bǎi Jiā),Residential
協和醫院 - 東入口,2025-10-21 11:42:58,166,0,0,0,3,,,2025-10-21 11:43:19,11.0,Kiang Wu Hospital - East Entrance (Xiéhé Yīyuàn - Dōng Rùkǒu),Residential
協和醫院 - 北入口,2025-10-21 11:42:58,384,457,0,0,5,,,2025-10-21 11:43:19,11.0,Kiang Wu Hospital - North Entrance (Xiéhé Yīyuàn - Běi Rùkǒu),Residential
旅遊塔,2025-10-21 11:42:57,80,118,0,0,0,,,2025-10-21 11:43:19,11.0,Tourism Tower (Lǚyóu Tǎ),Work
栢景,2025-10-21 11:42:44,8,0,3,0,2,,,2025-10-21 11:43:19,11.0,Bai Jing (Bǎi Jǐng),Residential
栢樂停車場,2025-10-21 11:42:49,277,269,0,0,0,,,2025-10-21 11:43:19,11.0,Bai Le Car Park (Bǎi Lè Tíngchēchǎng),Residential
栢蕙,2025-10-21 11:42:44,105,0,4,0,3,,,2025-10-21 11:43:19,11.0,Bai Hui (Bǎi Huì),Work
栢寧,2025-10-21 11:42:37,6,0,1,0,2,,,2025-10-21 11:43:19,11.0,Bai Ning (Bǎi Níng),Residential
栢濤,2025-10-21 11:42:34,12,0,10,0,2,,,2025-10-21 11:43:19,11.0,Bai Tao (Bǎi Tāo),Residential
栢港,2025-10-21 11:42:41,13,0,8,0,2,,,2025-10-21 11:43:19,11.0,Bai Gang (Bǎi Gǎng),Residential
栢麗,2025-10-21 11:42:32,95,0,9,0,2,,,2025-10-21 11:43:19,11.0,Bai Li (Bǎi Lì),Work
栢威,2025-10-21 11:42:53,6,4,4,0,3,,,2025-10-21 11:43:19,11.0,Bai Wei (Bǎi Wēi),Residential
黑橋街,2025-10-21 11:42:56,39,63,10,12,0,,,2025-10-21 11:43:19,11.0,Hei Qiao Street (Hēiqiáo Jiē),Work
華士古達嘉馬花園,2025-10-21 11:42:58,20,32,5,12,3,,,2025-10-21 11:43:19,11.0,Jardim de Vasco da Gama (Huáshìgǔ Dá Jiāmǎ Huāyuán),Residential
祐漢公園,2025-10-21 11:42:59,76,315,12,13,6,,,2025-10-21 11:43:19,11.0,Jardim do Pou Hon (Yòuhàn Gōngyuán),Work
港珠澳大橋邊檢大樓東公共停車場,2025-10-21 11:42:52,2831,0,49,0,32,,,2025-10-21 11:43:19,11.0,HZMB Border Inspection Building East Public Car Park (Gǎng Zhū Ào Dàqiáo Biānjiàn Dàlóu Dōng Gōnggòng Tíngchēchǎng),Residential
港珠澳大橋邊檢大樓西停車場,2025-10-21 11:42:33,2754,1968,10,0,32,,,2025-10-21 11:43:19,11.0,HZMB Border Inspection Building West Car Park (Gǎng Zhū Ào Dàqiáo Biānjiàn Dàlóu Xī Tíngchēchǎng),Residential
媽閣交通樞紐停車場,2025-10-21 11:42:59,171,393,0,0,3,,,2025-10-21 11:43:19,11.0,Barra Transport Hub Car Park (Māgé Jiāotōng Shūniǔ Tíngchēchǎng),Work
海灣南街,2025-10-21 11:42:58,111,130,4,18,4,,,2025-10-21 11:43:19,11.0,Baia Sul Street (Hǎiwān Nán Jiē),Work
華士古達嘉馬花園- 東區,2025-10-21 11:42:59,2,0,0,0,0,,,2025-10-21 11:43:19,11.0,Jardim de Vasco da Gama - East Zone (Huáshìgǔ Dá Jiāmǎ Huāyuán - Dōng Qū),Residential
望信,2025-10-21 11:42:59,370,268,0,0,7,,,2025-10-21 11:43:19,11.0,Mong Sin (Wàng Xìn),Residential
望德樓,2025-10-21 11:42:58,246,194,22,0,6,,,2025-10-21 11:43:19,11.0,Mong Tak Building (Wàngdé Lóu),Residential
望廈體育中心,2025-10-21 11:42:28,149,151,12,10,4,,,2025-10-21 11:43:19,11.0,Mong Ha Sports Center (Wàngxià Tǐyù Zhōngxīn),Work
望善樓,2025-10-21 11:42:57,42,144,3,12,4,,,2025-10-21 11:43:19,11.0,Mong Son Building (Wàngshàn Lóu),Work
望賢樓,2025-10-21 11:42:56,27,142,5,10,2,,,2025-10-21 11:43:19,11.0,Mong In Building (Wàngxián Lóu),Residential
湖畔大廈,2025-10-21 11:42:57,372,265,2,13,8,,,2025-10-21 11:43:19,11.0,Lakeview Building (Húpàn Dàshà),Work
業興大廈,2025-10-21 11:42:58,308,579,34,13,4,,,2025-10-21 11:43:19,11.0,Ip Heng Building (Yèxīng Dàshà),Work
蝴蝶谷,2025-10-21 11:42:48,285,152,36,10,5,,,2025-10-21 11:43:19,11.0,Butterfly Valley (Húdié Gǔ),Residential
澳門新批發市場,2025-10-21 11:42:47,28,24,10,9,1,,,2025-10-21 11:43:19,11.0,Macau New Wholesale Market (Àomén Xīn Pīfā Shìchǎng),Residential
蓮花路,2025-10-21 11:42:57,206,447,40,10,7,,,2025-10-21 11:43:19,11.0,Lotus Road (Liánhuā Lù),Residential
"澳門文化中心 停車場現時關閉, 將於2025-10-21 18:00:00陸續重開",,125,34,0,0,2,,,2025-10-21 11:43:19,,"Macau Cultural Center Car Park Currently Closed, Will Reopen Gradually from 2025-10-21 18:00:00 (Àomén Wénhuà Zhōngxīn Tíngchēchǎng Xiànzài Guānbì, Jiāngyú 2025-10-21 18:00:00 Lùxù Zhòng Kāi)",
藝園,2025-10-21 11:42:58,70,196,23,10,4,,,2025-10-21 11:43:19,11.0,Arts Garden (Yì Yuán),Residential
樂群樓,2025-10-21 11:42:57,157,548,25,4,5,,,2025-10-21 11:43:19,11.0,Lok Kuan Building (Lèqún Lóu),Work
麗都,2025-10-21 11:42:59,17,9,3,5,1,,,2025-10-21 11:43:19,11.0,Lei Tu (Lì Dū),Residential
關閘綜合體育場館,2025-10-21 11:42:57,405,494,16,6,9,,,2025-10-21 11:43:19,11.0,Portas do Cerco Sports Complex (Guānzhá Zhōnghé Tǐyù Chǎngguǎn),Other
聯生圓形地,2025-10-21 11:42:54,74,42,7,9,4,,,2025-10-21 11:43:19,11.0,Lin Seng Roundabout (Liánshēng Yuánxíng Dì),Residential
蓮花路 (重型),2025-10-21 12:42:47,0,0,0,0,0,153.0,61.0,2025-10-21 12:43:21,12.0,Lotus Road (Heavy) (Liánhuā Lù (Zhòng Xíng)),Residential
塔石廣場地下上落客區(重型客車),2025-10-21 12:42:55,28,0,0,0,0,,,2025-10-21 12:43:21,12.0,Ta Shi Plaza Underground Drop-off Area (Heavy Vehicle) (Tǎshí Guǎngchǎng Dìxià Shàngluò Kè Qū (Zhòng Xíng Kè Chē)),Work
下環街市,2025-10-21 12:42:52,0,12,4,7,2,,,2025-10-21 12:43:21,12.0,Xia Huan Market (Xià Huán Jiē Shì),Residential
永寧街,2025-10-21 12:42:59,2,28,4,15,1,,,2025-10-21 12:43:21,12.0,Yong Ning Street (Yǒngníng Jiē),Work
交通事務局大樓,2025-10-21 12:42:53,20,97,5,7,2,,,2025-10-21 12:43:21,12.0,Transport Bureau Building (Jiāotōng Shìwùjú Dàlóu),Residential
氹仔中央公園,2025-10-21 12:42:59,883,1188,91,28,14,,,2025-10-21 12:43:21,12.0,Taipa Central Park (Dàngzǎi Zhōngyāng Gōngyuán),Work
日昇樓,2025-10-21 12:42:59,209,263,26,15,4,,,2025-10-21 12:43:21,12.0,Ri Sheng Building (Rìshēng Lóu),Residential
日暉大廈,2025-10-21 12:42:57,18,90,4,11,1,,,2025-10-21 12:43:21,12.0,Ri Hui Building (Rìhuī Dàshà),Residential
台暉樓,2025-10-21 12:42:57,15,30,4,13,2,,,2025-10-21 12:43:21,12.0,Tai Hui Building (Táihuī Lóu),Work
氹仔客運碼頭,2025-10-21 12:42:49,290,143,69,13,16,,,2025-10-21 12:43:21,12.0,Taipa Passenger Terminal (Dàngzǎi Kèyùn Mǎtóu),Residential
何賢公園,2025-10-21 12:42:58,26,341,16,5,4,,,2025-10-21 12:43:21,12.0,He Xian Park (Héxián Gōngyuán),Residential
宋玉生廣場,2025-10-21 12:42:59,0,0,9,0,7,,,2025-10-21 12:43:21,12.0,Song Yu Sheng Square (Sòng Yù Shēng Guǎngchǎng),Residential
長者公寓,2025-10-21 12:42:59,281,97,16,10,4,,,2025-10-21 12:43:21,12.0,Elderly Apartment (Zhǎngzhě Gōngyù),Work
居雅大廈,2025-10-21 12:42:59,172,135,11,12,3,,,2025-10-21 12:43:21,12.0,Ju Ya Building (Jūyǎ Dàshà),Work
快富樓A入口,2025-10-21 12:42:58,89,0,16,0,3,,,2025-10-21 12:43:21,12.0,Kuai Fu Building A Entrance (Kuàifù Lóu A Rùkǒu),Work
快富樓B入口,2025-10-21 12:42:58,17,87,0,8,0,,,2025-10-21 12:43:21,12.0,Kuai Fu Building B Entrance (Kuàifù Lóu B Rùkǒu),Work
李加祿街,2025-10-21 12:42:59,0,3,0,17,1,,,2025-10-21 12:43:21,12.0,Li Jia Lu Street (Lǐ Jiālù Jiē),Work
和諧廣場,2025-10-21 12:42:58,117,92,21,15,7,,,2025-10-21 12:43:21,12.0,Harmony Plaza (Héxié Guǎngchǎng),Residential
沙梨頭街市市政綜合大樓,2025-10-21 12:42:45,48,175,11,8,0,,,2025-10-21 12:43:21,12.0,Sha Li Tou Market Municipal Comprehensive Building (Shālítou Jiēshì Shìzhèng Zōnghé Dàlóu),Work
快盈大廈,2025-10-21 12:42:52,23,38,4,10,2,,,2025-10-21 12:43:21,12.0,Kuai Ying Building (Kuàiyíng Dàshà),Work
快達樓,2025-10-21 12:42:57,96,79,0,2,0,,,2025-10-21 12:43:21,12.0,Kuai Da Building (Kuàidá Lóu),Work
亞馬喇前地,2025-10-21 12:42:58,13,233,11,0,0,,,2025-10-21 12:43:21,12.0,Ya Ma La Front (Yàmǎlā Qiándì),Residential
河邊新街,2025-10-21 12:42:50,27,76,4,15,2,,,2025-10-21 12:43:21,12.0,He Bian Xin Street (Hébiān Xīn Jiē),Work
馬六甲街,2025-10-21 12:42:54,66,502,16,5,4,,,2025-10-21 12:43:21,12.0,Ma Liu Jia Street (Mǎliùjiǎ Jiē),Residential
污水處理站,2025-10-21 12:42:57,62,0,6,0,0,158.0,128.0,2025-10-21 12:43:21,12.0,Sewage Treatment Plant (Wūshuǐ Chǔlǐ Zhàn),Work
氹仔柯維納馬路停車場,2025-10-21 12:42:49,76,0,0,0,0,,,2025-10-21 12:43:21,12.0,Taipa Covina Road Car Park (Dàngzǎi Kēwéinà Mǎlù Tíngchēchǎng),Work
柯維納馬路戶外,2025-10-21 12:42:50,24,31,0,0,2,2.0,,2025-10-21 12:43:21,12.0,Covina Road Outdoor (Kēwéinà Mǎlù Hùwài),Work
青翠樓,2025-10-21 12:42:58,224,336,24,5,4,,,2025-10-21 12:43:21,12.0,Qing Cui Building (Qīngcuì Lóu),Residential
專科大樓,2025-10-21 12:42:44,1,5,0,5,2,,,2025-10-21 12:43:21,12.0,Specialized Building (Zhuānkē Dàlóu),Residential
南灣(栢湖),2025-10-21 12:42:59,21,8,0,1,2,,,2025-10-21 12:43:21,12.0,Nam Van (Pak Lok) (Nán Wān (Bǎi Hú)),Residential
青葱大廈,2025-10-21 12:42:58,4,18,5,10,3,,,2025-10-21 12:43:21,12.0,Qing Cong Building (Qīngcōng Dàshà),Other
青泉樓,2025-10-21 12:42:57,0,0,5,0,1,,,2025-10-21 12:43:21,12.0,Qing Quan Building (Qīngquán Lóu),Other
青怡大廈,2025-10-21 12:42:59,85,119,5,7,3,,,2025-10-21 12:43:21,12.0,Qing Yi Building (Qīngyí Dàshà),Residential
青茂口岸,2025-10-21 12:42:58,79,119,7,14,5,,,2025-10-21 12:43:21,12.0,Qing Mao Border (Qīngmào Kǒu'àn),Residential
青濤大廈,2025-10-21 12:42:56,20,31,8,8,1,,,2025-10-21 12:43:21,12.0,Qing Tao Building (Qīngtāo Dàshà),Residential
青洲坊大廈,2025-10-21 12:42:57,696,974,105,17,15,,,2025-10-21 12:43:21,12.0,Qing Zhou Fang Building (Qīngzhōufāng Dàshà),Work
東城大廈,2025-10-21 12:42:48,440,495,3,0,6,,,2025-10-21 12:43:21,12.0,Dong Cheng Building (Dōngchéng Dàshà),Residential
東創大廈,2025-10-21 12:42:59,277,300,3,0,5,,,2025-10-21 12:43:21,12.0,Dong Chuang Building (Dōngchuàng Dàshà),Residential
東啟大廈,2025-10-21 12:42:43,308,291,3,0,4,,,2025-10-21 12:43:21,12.0,Dong Qi Building (Dōngqǐ Dàshà),Residential
松樹尾,2025-10-21 12:42:54,32,161,10,13,3,,,2025-10-21 12:43:21,12.0,Song Shu Wei (Sōngshù Wěi),Residential
栢力,2025-10-21 12:42:59,183,0,31,0,2,,,2025-10-21 12:43:21,12.0,Bai Li (Bǎi Lì),Work
科學館,2025-10-21 12:42:54,339,395,45,11,20,,,2025-10-21 12:43:21,12.0,Science Museum (Kēxuéguǎn),Residential
栢佳,2025-10-21 12:42:54,3,0,2,0,2,,,2025-10-21 12:43:21,12.0,Bai Jia (Bǎi Jiā),Residential
協和醫院 - 東入口,2025-10-21 12:42:59,169,0,0,0,3,,,2025-10-21 12:43:21,12.0,Kiang Wu Hospital - East Entrance (Xiéhé Yīyuàn - Dōng Rùkǒu),Residential
協和醫院 - 北入口,2025-10-21 12:42:58,391,457,0,0,5,,,2025-10-21 12:43:21,12.0,Kiang Wu Hospital - North Entrance (Xiéhé Yīyuàn - Běi Rùkǒu),Residential
旅遊塔,2025-10-21 12:42:41,80,118,0,0,0,,,2025-10-21 12:43:21,12.0,Tourism Tower (Lǚyóu Tǎ),Work
栢景,2025-10-21 12:42:41,9,0,2,0,2,,,2025-10-21 12:43:21,12.0,Bai Jing (Bǎi Jǐng),Residential
栢樂停車場,2025-10-21 12:42:59,272,267,0,0,0,,,2025-10-21 12:43:21,12.0,Bai Le Car Park (Bǎi Lè Tíngchēchǎng),Residential
栢蕙,2025-10-21 12:42:46,103,0,4,0,3,,,2025-10-21 12:43:21,12.0,Bai Hui (Bǎi Huì),Work
栢寧,2025-10-21 12:42:58,4,0,1,0,2,,,2025-10-21 12:43:21,12.0,Bai Ning (Bǎi Níng),Residential
栢濤,2025-10-21 12:42:56,10,0,10,0,2,,,2025-10-21 12:43:21,12.0,Bai Tao (Bǎi Tāo),Residential
栢港,2025-10-21 12:42:30,23,0,8,0,2,,,2025-10-21 12:43:21,12.0,Bai Gang (Bǎi Gǎng),Residential
栢麗,2025-10-21 12:42:50,99,0,9,0,2,,,2025-10-21 12:43:21,12.0,Bai Li (Bǎi Lì),Work
栢威,2025-10-21 12:42:59,32,17,4,0,3,,,2025-10-21 12:43:21,12.0,Bai Wei (Bǎi Wēi),Residential
黑橋街,2025-10-21 12:42:56,36,60,10,12,0,,,2025-10-21 12:43:21,12.0,Hei Qiao Street (Hēiqiáo Jiē),Work
華士古達嘉馬花園,2025-10-21 12:42:59,18,42,7,12,3,,,2025-10-21 12:43:21,12.0,Jardim de Vasco da Gama (Huáshìgǔ Dá Jiāmǎ Huāyuán),Residential
祐漢公園,2025-10-21 12:42:58,76,317,12,15,6,,,2025-10-21 12:43:21,12.0,Jardim do Pou Hon (Yòuhàn Gōngyuán),Work
港珠澳大橋邊檢大樓東公共停車場,2025-10-21 12:42:58,2820,0,49,0,32,,,2025-10-21 12:43:21,12.0,HZMB Border Inspection Building East Public Car Park (Gǎng Zhū Ào Dàqiáo Biānjiàn Dàlóu Dōng Gōnggòng Tíngchēchǎng),Residential
港珠澳大橋邊檢大樓西停車場,2025-10-21 12:42:53,2747,1968,10,0,32,,,2025-10-21 12:43:21,12.0,HZMB Border Inspection Building West Car Park (Gǎng Zhū Ào Dàqiáo Biānjiàn Dàlóu Xī Tíngchēchǎng),Residential
媽閣交通樞紐停車場,2025-10-21 12:42:55,172,393,0,0,3,,,2025-10-21 12:43:21,12.0,Barra Transport Hub Car Park (Māgé Jiāotōng Shūniǔ Tíngchēchǎng),Work
海灣南街,2025-10-21 12:42:58,91,135,2,20,4,,,2025-10-21 12:43:21,12.0,Baia Sul Street (Hǎiwān Nán Jiē),Work
華士古達嘉馬花園- 東區,2025-10-21 12:42:58,1,0,0,0,0,,,2025-10-21 12:43:21,12.0,Jardim de Vasco da Gama - East Zone (Huáshìgǔ Dá Jiāmǎ Huāyuán - Dōng Qū),Residential
望信,2025-10-21 12:42:59,363,276,0,0,7,,,2025-10-21 12:43:21,12.0,Mong Sin (Wàng Xìn),Residential
望德樓,2025-10-21 12:42:59,249,196,22,0,6,,,2025-10-21 12:43:21,12.0,Mong Tak Building (Wàngdé Lóu),Residential
望廈體育中心,2025-10-21 12:42:51,157,162,12,10,4,,,2025-10-21 12:43:21,12.0,Mong Ha Sports Center (Wàngxià Tǐyù Zhōngxīn),Work
望善樓,2025-10-21 12:42:58,28,149,3,12,4,,,2025-10-21 12:43:21,12.0,Mong Son Building (Wàngshàn Lóu),Work
望賢樓,2025-10-21 12:42:59,26,144,5,10,2,,,2025-10-21 12:43:21,12.0,Mong In Building (Wàngxián Lóu),Residential
湖畔大廈,2025-10-21 12:42:56,379,265,2,13,8,,,2025-10-21 12:43:21,12.0,Lakeview Building (Húpàn Dàshà),Work
業興大廈,2025-10-21 12:42:58,304,578,34,13,4,,,2025-10-21 12:43:21,12.0,Ip Heng Building (Yèxīng Dàshà),Work
蝴蝶谷,2025-10-21 12:42:40,291,156,36,10,5,,,2025-10-21 12:43:21,12.0,Butterfly Valley (Húdié Gǔ),Residential
澳門新批發市場,2025-10-21 12:42:48,33,27,10,8,1,,,2025-10-21 12:43:21,12.0,Macau New Wholesale Market (Àomén Xīn Pīfā Shìchǎng),Residential
蓮花路,2025-10-21 12:42:57,195,446,40,10,7,,,2025-10-21 12:43:21,12.0,Lotus Road (Liánhuā Lù),Residential
"澳門文化中心 停車場現時關閉, 將於2025-10-21 18:00:00陸續重開",,125,34,0,0,2,,,2025-10-21 12:43:21,,"Macau Cultural Center Car Park Currently Closed, Will Reopen Gradually from 2025-10-21 18:00:00 (Àomén Wénhuà Zhōngxīn Tíngchēchǎng Xiànzài Guānbì, Jiāngyú 2025-10-21 18:00:00 Lùxù Zhòng Kāi)",
藝園,2025-10-21 12:42:52,77,196,21,8,4,,,2025-10-21 12:43:21,12.0,Arts Garden (Yì Yuán),Residential
樂群樓,2025-10-21 12:42:58,174,553,35,9,5,,,2025-10-21 12:43:21,12.0,Lok Kuan Building (Lèqún Lóu),Work
麗都,2025-10-21 12:42:56,16,11,3,5,1,,,2025-10-21 12:43:21,12.0,Lei Tu (Lì Dū),Residential
關閘綜合體育場館,2025-10-21 12:42:51,387,474,16,6,9,,,2025-10-21 12:43:21,12.0,Portas do Cerco Sports Complex (Guānzhá Zhōnghé Tǐyù Chǎngguǎn),Other
聯生圓形地,2025-10-21 12:42:58,76,47,7,9,4,,,2025-10-21 12:43:21,12.0,Lin Seng Roundabout (Liánshēng Yuánxíng Dì),Residential
蓮花路 (重型),2025-10-21 13:42:52,0,0,0,0,0,153.0,63.0,2025-10-21 13:43:22,13.0,Lotus Road (Heavy) (Liánhuā Lù (Zhòng Xíng)),Residential
塔石廣場地下上落客區(重型客車),2025-10-21 13:42:57,19,0,0,0,0,,,2025-10-21 13:43:22,13.0,Ta Shi Plaza Underground Drop-off Area (Heavy Vehicle) (Tǎshí Guǎngchǎng Dìxià Shàngluò Kè Qū (Zhòng Xíng Kè Chē)),Work
下環街市,2025-10-21 13:42:56,0,11,3,7,2,,,2025-10-21 13:43:22,13.0,Xia Huan Market (Xià Huán Jiē Shì),Residential
永寧街,2025-10-21 13:42:59,0,28,4,15,1,,,2025-10-21 13:43:22,13.0,Yong Ning Street (Yǒngníng Jiē),Work
交通事務局大樓,2025-10-21 13:42:36,29,125,5,7,2,,,2025-10-21 13:43:22,13.0,Transport Bureau Building (Jiāotōng Shìwùjú Dàlóu),Residential
氹仔中央公園,2025-10-21 13:42:59,906,1182,91,28,14,,,2025-10-21 13:43:22,13.0,Taipa Central Park (Dàngzǎi Zhōngyāng Gōngyuán),Work
日昇樓,2025-10-21 13:42:59,211,271,26,15,4,,,2025-10-21 13:43:22,13.0,Ri Sheng Building (Rìshēng Lóu),Residential
日暉大廈,2025-10-21 13:42:56,26,109,4,11,1,,,2025-10-21 13:43:22,13.0,Ri Hui Building (Rìhuī Dàshà),Residential
台暉樓,2025-10-21 13:42:58,6,22,4,14,2,,,2025-10-21 13:43:22,13.0,Tai Hui Building (Táihuī Lóu),Work
氹仔客運碼頭,2025-10-21 13:42:33,297,143,69,13,16,,,2025-10-21 13:43:22,13.0,Taipa Passenger Terminal (Dàngzǎi Kèyùn Mǎtóu),Residential
何賢公園,2025-10-21 13:42:57,33,351,16,5,4,,,2025-10-21 13:43:22,13.0,He Xian Park (Héxián Gōngyuán),Residential
宋玉生廣場,2025-10-21 13:42:59,4,0,10,0,7,,,2025-10-21 13:43:22,13.0,Song Yu Sheng Square (Sòng Yù Shēng Guǎngchǎng),Residential
長者公寓,2025-10-21 13:42:59,279,97,16,10,4,,,2025-10-21 13:43:22,13.0,Elderly Apartment (Zhǎngzhě Gōngyù),Work
居雅大廈,2025-10-21 13:42:59,177,136,11,12,3,,,2025-10-21 13:43:22,13.0,Ju Ya Building (Jūyǎ Dàshà),Work
快富樓A入口,2025-10-21 13:42:58,92,0,16,0,3,,,2025-10-21 13:43:22,13.0,Kuai Fu Building A Entrance (Kuàifù Lóu A Rùkǒu),Work
快富樓B入口,2025-10-21 13:42:59,15,94,0,8,0,,,2025-10-21 13:43:22,13.0,Kuai Fu Building B Entrance (Kuàifù Lóu B Rùkǒu),Work
李加祿街,2025-10-21 13:42:59,0,5,0,17,1,,,2025-10-21 13:43:22,13.0,Li Jia Lu Street (Lǐ Jiālù Jiē),Work
和諧廣場,2025-10-21 13:42:59,123,96,21,15,7,,,2025-10-21 13:43:22,13.0,Harmony Plaza (Héxié Guǎngchǎng),Residential
沙梨頭街市市政綜合大樓,2025-10-21 13:42:30,64,181,8,7,1,,,2025-10-21 13:43:22,13.0,Sha Li Tou Market Municipal Comprehensive Building (Shālítou Jiēshì Shìzhèng Zōnghé Dàlóu),Work
快盈大廈,2025-10-21 13:42:49,16,34,5,10,2,,,2025-10-21 13:43:22,13.0,Kuai Ying Building (Kuàiyíng Dàshà),Work
快達樓,2025-10-21 13:42:59,96,82,0,2,0,,,2025-10-21 13:43:22,13.0,Kuai Da Building (Kuàidá Lóu),Work
亞馬喇前地,2025-10-21 13:42:59,3,264,13,0,0,,,2025-10-21 13:43:22,13.0,Ya Ma La Front (Yàmǎlā Qiándì),Residential
河邊新街,2025-10-21 13:42:49,34,75,4,15,2,,,2025-10-21 13:43:22,13.0,He Bian Xin Street (Hébiān Xīn Jiē),Work
馬六甲街,2025-10-21 13:42:52,90,512,16,5,4,,,2025-10-21 13:43:22,13.0,Ma Liu Jia Street (Mǎliùjiǎ Jiē),Residential
